1518807636771,701.0,3,walking
1518807637270,702.0,3,walking
1518807637815,703.0,3,walking
1518807638364,704.0,3,walking
1518807638880,705.0,3,walking
1518807639391,706.0,3,walking
1518807639936,707.0,3,walking
1518807640457,708.0,3,walking
1518807641069,709.0,3,walking
1518807641499,710.0,3,walking
1518807642091,711.0,3,walking
1518807642553,712.0,3,walking
1518807643104,713.0,3,walking
1518807643608,714.0,3,walking
1518807644210,715.0,3,walking
1518807644722,716.0,3,walking
1518807645232,717.0,3,walking
1518807645812,718.0,3,walking
1518807646503,719.0,3,walking
1518807646883,720.0,3,walking
1518807647463,721.0,3,walking
1518807647967,722.0,3,walking
1518807648544,723.0,3,walking
1518807649004,724.0,3,walking
1518807649571,725.0,3,walking
1518807650112,726.0,3,walking
1518807650579,727.0,3,walking
1518807651118,728.0,3,walking
1518807651709,729.0,3,walking
1518807652256,730.0,3,walking
1518807652811,731.0,3,walking
1518807653289,732.0,3,walking
1518807653863,733.0,3,walking
1518807654372,734.0,3,walking
1518807654971,735.0,3,walking
1518807655486,736.0,3,walking
1518807656062,737.0,3,walking
1518807656503,738.0,3,walking
1518807657087,739.0,3,walking
1518807657589,740.0,3,walking
1518807658148,741.0,3,walking
1518807658699,742.0,3,walking
1518807659218,743.0,3,walking
1518807659738,744.0,3,walking
1518807660231,745.0,3,walking
1518807660795,746.0,3,walking
1518807661287,747.0,3,walking
1518807661794,748.0,3,walking
1518807662369,749.0,3,walking
1518807662914,750.0,3,walking
1518807663466,751.0,3,walking
1518807663948,752.0,3,walking
1518807664569,753.0,3,walking
1518807665034,754.0,3,walking
1518807665587,755.0,3,walking
1518807666047,756.0,3,walking
1518807666683,757.0,3,walking
1518807667035,758.0,3,walking
1518807667592,759.0,3,walking
1518807668164,760.0,3,walking
1518807668754,761.0,3,walking
1518807669151,762.0,3,walking
1518807669721,763.0,3,walking
1518807670230,764.0,3,walking
1518807670714,765.0,3,walking
1518807671173,766.0,3,walking
1518807671749,767.0,3,walking
1518807672239,768.0,3,walking
1518807672750,769.0,3,walking
1518807673257,770.0,3,walking
1518807673773,771.0,3,walking
1518807674271,772.0,3,walking
1518807674797,773.0,3,walking
1518807675296,774.0,3,walking
1518807675890,775.0,3,walking
1518807676306,776.0,3,walking
1518807676896,777.0,3,walking
1518807677336,778.0,3,walking
1518807677862,779.0,3,walking
1518807678383,780.0,3,walking
1518807678975,781.0,3,walking
1518807679426,782.0,3,walking
1518807680016,783.0,3,walking
1518807680461,784.0,3,walking
1518807681033,785.0,3,walking
1518807681479,786.0,3,walking
1518807682056,787.0,3,walking
1518807682501,788.0,3,walking
1518807682932,789.0,3,walking
1518807683437,790.0,3,walking
1518807684043,791.0,3,walking
1518807684478,792.0,3,walking
1518807685079,793.0,3,walking
1518807685532,794.0,3,walking
1518807686113,795.0,3,walking
1518807686553,796.0,3,walking
1518807687173,797.0,3,walking
1518807687603,798.0,3,walking
1518807688124,799.0,3,walking
1518807688596,800.0,3,walking
1518807689257,801.0,3,walking
1518807689673,802.0,3,walking
1518807690249,803.0,3,walking
1518807690701,804.0,3,walking
1518807691330,805.0,3,walking
1518807691734,806.0,3,walking
1518807692378,807.0,3,walking
1518807692739,808.0,3,walking
1518807693310,809.0,3,walking
1518807693810,810.0,3,walking
1518807694386,811.0,3,walking
1518807694911,812.0,3,walking
1518807695428,813.0,3,walking
1518807695972,814.0,3,walking
1518807696536,815.0,3,walking
1518807697009,816.0,3,walking
1518807697652,817.0,3,walking
1518807698082,818.0,3,walking
1518807698794,819.0,3,walking
1518807699205,820.0,3,walking
1518807699790,821.0,3,walking
1518807700230,822.0,3,walking
1518807700765,823.0,3,walking
1518807701269,824.0,3,walking
1518807701813,825.0,3,walking
1518807702336,826.0,3,walking
1518807702843,827.0,3,walking
1518807703349,828.0,3,walking
1518807703906,829.0,3,walking
1518807704367,830.0,3,walking
1518807704939,831.0,3,walking
1518807705422,832.0,3,walking
1518807706042,833.0,3,walking
1518807706484,834.0,3,walking
1518807706964,835.0,3,walking
1518807707530,836.0,3,walking
1518807708048,837.0,3,walking
1518807708558,838.0,3,walking
1518807709047,839.0,3,walking
1518807709582,840.0,3,walking
1518807710034,841.0,3,walking
1518807710621,842.0,3,walking
1518807711137,843.0,3,walking
1518807711654,844.0,3,walking
1518807712123,845.0,3,walking
1518807712665,846.0,3,walking
1518807713221,847.0,3,walking
1518807713713,848.0,3,walking
1518807714193,849.0,3,walking
1518807714772,850.0,3,walking
1518807715290,851.0,3,walking
1518807715754,852.0,3,walking
1518807716280,853.0,3,walking
1518807716840,854.0,3,walking
1518807717366,855.0,3,walking
1518807717842,856.0,3,walking
1518807718367,857.0,3,walking
1518807718874,858.0,3,walking
1518807719449,859.0,3,walking
1518807719970,860.0,3,walking
1518807720420,861.0,3,walking
1518807720929,862.0,3,walking
1518807721456,863.0,3,walking
1518807722016,864.0,3,walking
1518807722594,865.0,3,walking
1518807723100,866.0,3,walking
1518807723612,867.0,3,walking
1518807724100,868.0,3,walking
1518807724667,869.0,3,walking
1518807725154,870.0,3,walking
1518807725703,871.0,3,walking
1518807726200,872.0,3,walking
1518807726745,873.0,3,walking
1518807727299,874.0,3,walking
1518807727793,875.0,3,walking
1518807728337,876.0,3,walking
1518807728918,877.0,3,walking
1518807729442,878.0,3,walking
1518807730053,879.0,3,walking
1518807730390,880.0,3,walking
1518807730954,881.0,3,walking
1518807731519,882.0,3,walking
1518807732032,883.0,3,walking
1518807732557,884.0,3,walking
1518807733084,885.0,3,walking
1518807733660,886.0,3,walking
1518807734153,887.0,3,walking
1518807734716,888.0,3,walking
1518807735277,889.0,3,walking
1518807735800,890.0,3,walking
1518807736322,891.0,3,walking
1518807736839,892.0,3,walking
1518807737365,893.0,3,walking
1518807737828,894.0,3,walking
1518807738401,895.0,3,walking
1518807738894,896.0,3,walking
1518807739496,897.0,3,walking
1518807739929,898.0,3,walking
1518807740423,899.0,3,walking
1518807740982,900.0,3,walking
1518807741586,901.0,3,walking
1518807742019,902.0,3,walking
1518807742607,903.0,3,walking
1518807743098,904.0,3,walking
1518807743672,905.0,3,walking
1518807744193,906.0,3,walking
1518807744726,907.0,3,walking
1518807745220,908.0,3,walking
1518807745812,909.0,3,walking
1518807746307,910.0,3,walking
1518807746821,911.0,3,walking
1518807747303,912.0,3,walking
1518807747880,913.0,3,walking
1518807748340,914.0,3,walking
1518807748865,915.0,3,walking
1518807749408,916.0,3,walking
1518807749998,917.0,3,walking
1518807750546,918.0,3,walking
1518807751123,919.0,3,walking
1518807751608,920.0,3,walking
1518807752215,921.0,3,walking
1518807752673,922.0,3,walking
1518807753282,923.0,3,walking
1518807753757,924.0,3,walking
1518807754330,925.0,3,walking
1518807754886,926.0,3,walking
1518807755395,927.0,3,walking
1518807755975,928.0,3,walking
1518807756522,929.0,3,walking
1518807757026,930.0,3,walking
1518807757551,931.0,3,walking
1518807758141,932.0,3,walking
1518807758676,933.0,3,walking
1518807759158,934.0,3,walking
1518807759746,935.0,3,walking
1518807760243,936.0,3,walking
1518807760802,937.0,3,walking
1518807761325,938.0,3,walking
1518807761875,939.0,3,walking
1518807762379,940.0,3,walking
1518807762990,941.0,3,walking
1518807763422,942.0,3,walking
1518807764009,943.0,3,walking
1518807764460,944.0,3,walking
1518807765096,945.0,3,walking
1518807765617,946.0,3,walking
1518807766100,947.0,3,walking
1518807766598,948.0,3,walking
1518807767162,949.0,3,walking
1518807767631,950.0,3,walking
1518807768186,951.0,3,walking
1518807768679,952.0,3,walking
1518807769230,953.0,3,walking
1518807769714,954.0,3,walking
1518807770306,955.0,3,walking
1518807770765,956.0,3,walking
1518807771342,957.0,3,walking
1518807771835,958.0,3,walking
1518807772408,959.0,3,walking
1518807772883,960.0,3,walking
1518807773458,961.0,3,walking
1518807773953,962.0,3,walking
1518807774503,963.0,3,walking
1518807774985,964.0,3,walking
1518807775545,965.0,3,walking
1518807776036,966.0,3,walking
1518807776609,967.0,3,walking
1518807777105,968.0,3,walking
1518807777711,969.0,3,walking
1518807778226,970.0,3,walking
1518807778747,971.0,3,walking
1518807779309,972.0,3,walking
1518807779979,973.0,3,walking
1518807780353,974.0,3,walking
1518807780895,975.0,3,walking
1518807781450,976.0,3,walking
1518807781982,977.0,3,walking
1518807782458,978.0,3,walking
1518807782985,979.0,3,walking
1518807783540,980.0,3,walking
1518807784073,981.0,3,walking
1518807784545,982.0,3,walking
1518807785085,983.0,3,walking
1518807785646,984.0,3,walking
1518807786103,985.0,3,walking
1518807786646,986.0,3,walking
1518807787230,987.0,3,walking
1518807787694,988.0,3,walking
1518807788276,989.0,3,walking
1518807788776,990.0,3,walking
1518807789363,991.0,3,walking
1518807789831,992.0,3,walking
1518807790400,993.0,3,walking
1518807790894,994.0,3,walking
1518807791452,995.0,3,walking
1518807791946,996.0,3,walking
1518807792522,997.0,3,walking
1518807793013,998.0,3,walking
1518807793555,999.0,3,walking
1518807794047,1000.0,3,walking
1518807794637,1001.0,3,walking
1518807795133,1002.0,3,walking
1518807795678,1003.0,3,walking
1518807796201,1004.0,3,walking
1518807796746,1005.0,3,walking
1518807797264,1006.0,3,walking
1518807797839,1007.0,3,walking
1518807798354,1008.0,3,walking
1518807798905,1009.0,3,walking
1518807799401,1010.0,3,walking
1518807799984,1011.0,3,walking
1518807800498,1012.0,3,walking
1518807801075,1013.0,3,walking
1518807801585,1014.0,3,walking
1518807802112,1015.0,3,walking
1518807802630,1016.0,3,walking
1518807803193,1017.0,3,walking
1518807803540,1018.0,3,walking
1518807804107,1019.0,3,walking
1518807804612,1020.0,3,walking
1518807805131,1021.0,3,walking
1518807805593,1022.0,3,walking
1518807806160,1023.0,3,walking
1518807806662,1024.0,3,walking
1518807807246,1025.0,3,walking
1518807807698,1026.0,3,walking
1518807808331,1027.0,3,walking
1518807808760,1028.0,3,walking
1518807809339,1029.0,3,walking
1518807809859,1030.0,3,walking
1518807810357,1031.0,3,walking
1518807810898,1032.0,3,walking
1518807811387,1033.0,3,walking
1518807811875,1034.0,3,walking
1518807812427,1035.0,3,walking
1518807812902,1036.0,3,walking
1518807813444,1037.0,3,walking
1518807813938,1038.0,3,walking
1518807814478,1039.0,3,walking
1518807815053,1040.0,3,walking
1518807815594,1041.0,3,walking
1518807816099,1042.0,3,walking
1518807816661,1043.0,3,walking
1518807817213,1044.0,3,walking
1518807817728,1045.0,3,walking
1518807818287,1046.0,3,walking
1518807818852,1047.0,3,walking
1518807819348,1048.0,3,walking
1518807819922,1049.0,3,walking
1518807820474,1050.0,3,walking
1518807821058,1051.0,3,walking
1518807821544,1052.0,3,walking
1518807822216,1053.0,3,walking
1518807822643,1054.0,3,walking
1518807823226,1055.0,3,walking
1518807823711,1056.0,3,walking
1518807824249,1057.0,3,walking
1518807824765,1058.0,3,walking
1518807825323,1059.0,3,walking
1518807825830,1060.0,3,walking
1518807826374,1061.0,3,walking
1518807826935,1062.0,3,walking
1518807827459,1063.0,3,walking
1518807827971,1064.0,3,walking
1518807828536,1065.0,3,walking
1518807829000,1066.0,3,walking
1518807829577,1067.0,3,walking
1518807830065,1068.0,3,walking
1518807830666,1069.0,3,walking
1518807831105,1070.0,3,walking
1518807831611,1071.0,3,walking
1518807832043,1072.0,3,walking
1518807832615,1073.0,3,walking
1518807833218,1074.0,3,walking
1518807833794,1075.0,3,walking
1518807834303,1076.0,3,walking
1518807834866,1077.0,3,walking
1518807835355,1078.0,3,walking
1518807835921,1079.0,3,walking
1518807836418,1080.0,3,walking
1518807836916,1081.0,3,walking
1518807837469,1082.0,3,walking
1518807838056,1083.0,3,walking
1518807838519,1084.0,3,walking
1518807839132,1085.0,3,walking
1518807839627,1086.0,3,walking
1518807840187,1087.0,3,walking
1518807840696,1088.0,3,walking
1518807841211,1089.0,3,walking
1518807841754,1090.0,3,walking
1518807842392,1091.0,3,walking
1518807842831,1092.0,3,walking
1518807843423,1093.0,3,walking
1518807843905,1094.0,3,walking
1518807844515,1095.0,3,walking
1518807844970,1096.0,3,walking
1518807845546,1097.0,3,walking
1518807846069,1098.0,3,walking
1518807846562,1099.0,3,walking
1518807847149,1100.0,3,walking
1518807847696,1101.0,3,walking
1518807848196,1102.0,3,walking
1518807848840,1103.0,3,walking
1518807849278,1104.0,3,walking
1518807849904,1105.0,3,walking
1518807850347,1106.0,3,walking
1518807850921,1107.0,3,walking
1518807851924,1108.0,3,walking
1518807852520,1109.0,3,walking
1518807853156,1110.0,3,walking
1518807853666,1111.0,3,walking
1518807854286,1112.0,3,walking
1518807854734,1113.0,3,walking
1518807855311,1114.0,3,walking
1518807855782,1115.0,3,walking
1518807856398,1116.0,3,walking
1518807856895,1117.0,3,walking
1518807857503,1118.0,3,walking
1518807858046,1119.0,3,walking
1518807858632,1120.0,3,walking
1518807859064,1121.0,3,walking
1518807859682,1122.0,3,walking
1518807860178,1123.0,3,walking
1518807860786,1124.0,3,walking
1518807861291,1125.0,3,walking
1518807861859,1126.0,3,walking
1518807862343,1127.0,3,walking
1518807862900,1128.0,3,walking
1518807863485,1129.0,3,walking
1518807864061,1130.0,3,walking
1518807864590,1131.0,3,walking
1518807865162,1132.0,3,walking
1518807865645,1133.0,3,walking
1518807866161,1134.0,3,walking
1518807866681,1135.0,3,walking
1518807867246,1136.0,3,walking
1518807867609,1137.0,3,walking
1518807868140,1138.0,3,walking
1518807868632,1139.0,3,walking
1518807869125,1140.0,3,walking
1518807869688,1141.0,3,walking
1518807870210,1142.0,3,walking
1518807870667,1143.0,3,walking
1518807871247,1144.0,3,walking
1518807871792,1145.0,3,walking
1518807872349,1146.0,3,walking
1518807872788,1147.0,3,walking
1518807873376,1148.0,3,walking
1518807873855,1149.0,3,walking
1518807874438,1150.0,3,walking
1518807874904,1151.0,3,walking
1518807875475,1152.0,3,walking
1518807875994,1153.0,3,walking
1518807876482,1154.0,3,walking
1518807877051,1155.0,3,walking
1518807877515,1156.0,3,walking
1518807877996,1157.0,3,walking
1518807878507,1158.0,3,walking
1518807879047,1159.0,3,walking
1518807879587,1160.0,3,walking
1518807880158,1161.0,3,walking
1518807880770,1162.0,3,walking
1518807881224,1163.0,3,walking
1518807881800,1164.0,3,walking
1518807882378,1165.0,3,walking
1518807882836,1166.0,3,walking
1518807883357,1167.0,3,walking
1518807883885,1168.0,3,walking
1518807884429,1169.0,3,walking
1518807884989,1170.0,3,walking
1518807885462,1171.0,3,walking
1518807886005,1172.0,3,walking
1518807886496,1173.0,3,walking
1518807887088,1174.0,3,walking
1518807887590,1175.0,3,walking
1518807888110,1176.0,3,walking
1518807888592,1177.0,3,walking
1518807889185,1178.0,3,walking
1518807889630,1179.0,3,walking
1518807890215,1180.0,3,walking
1518807890688,1181.0,3,walking
1518807891265,1182.0,3,walking
1518807891718,1183.0,3,walking
1518807892302,1184.0,3,walking
1518807892799,1185.0,3,walking
1518807893295,1186.0,3,walking
1518807893858,1187.0,3,walking
1518807894329,1188.0,3,walking
1518807894886,1189.0,3,walking
1518807895474,1190.0,3,walking
1518807895916,1191.0,3,walking
1518807896485,1192.0,3,walking
