gyr_0,gyr_1,gyr_2,gyr_3,gyr_4,gyr_5,gyr_6,gyr_7,gyr_8,gyr_9,gyr_10,gyr_11,gyr_12,gyr_13,gyr_14,gyr_15,gyr_16,gyr_17,gyr_18,gyr_19,gyr_20,gyr_21,gyr_22,gyr_23,gyr_24,gyr_25,gyr_26,gyr_27,gyr_28,gyr_29,gyr_30,gyr_31,gyr_32,gyr_33,gyr_34,gyr_35,gyr_36,gyr_37,gyr_38,gyr_39,gyr_40,gyr_41,gyr_42,gyr_43,gyr_44,gyr_45,gyr_46,gyr_47,gyr_48,gyr_49
0.0008270030481842758,0.0009167951632027268,-0.0006521944506898197,0.0008201886056678095,0.001767541499183043,0.0011649065027246747,0.0031451120191964845,-0.002558640058684306,0.002256023895391387,0.0013010668531404249,0.0011938145935822635,0.003033305867061483,-0.0023074052907840446,0.002052217798298392,0.001414796586127737,0.00023207171542982121,0.0007690572286366336,-0.050686037271667504,0.0009106331485070153,0.0009696196035425825,5.231303268242501e-06,3.4722962898137464e-06,0.0008023975758257713,0.0008532129684907412,0.0022027348828798166,0.0006755978498534546,0.0016192508153821197,0.0005479374864366964,0.0018035028161956172,0.001014094408146993,0.13126344349308733,0.14171960175268827,0.03260542507995329,0.13426216256198617,0.3539277495747547,0.3760353375469986,0.08027518939783346,0.35932971286770604,0.3236174292668307,0.33315338089768787,0.09931671923158171,0.32844637387044523,0.10980992361757741,0.20095883082018742,0.0022877159526654167,0.28598702523670066,0.0828379901540639,-0.00017839770094606408,-0.0002495299950848128,0
-0.016322938272569774,0.008076528541594751,-0.027229117857158567,0.019595834402588743,0.005302624276333184,-0.022992293654827103,0.02770693826613935,-0.10682322064880088,0.0539006154887722,0.005204267217160297,-0.02356286589598421,0.026721979340647566,-0.09633416926583288,0.049031307988919186,0.011318372795262878,-0.0045805058325810106,0.006775027734117802,-2.116142020409419,0.021756723095564257,0.010289165902955713,0.011395100884582923,0.017723989028390414,0.018498516646016025,0.06791575452150322,0.0501908876715973,0.03515256927721199,0.004587877462241862,0.008219062419988862,0.10580550006996854,0.03799968171258823,0.1252033334398246,0.13290690718647108,0.03260542507995329,0.12825912099546363,0.33758777664512807,0.3526519485526584,0.08027518939783346,0.3432635989211534,0.30867680921053725,0.3124365643582408,0.09931671923158171,0.3137610954785707,0.10474026976457654,0.18846240284198199,0.0022877159526654167,0.2732001613338536,0.0718685621678389,-0.05957838479461187,-0.04417083974117354,0
0.01959914301881485,0.053392405723003744,-0.027229117857158567,0.03392000897393341,0.03004820482246389,0.027607116080859966,0.18316533912177907,-0.10682322064880088,0.09330091914014925,0.10408534825123401,0.02829220884848968,0.17665396157887656,-0.09633416926583288,0.08487224237657975,0.12025770928965272,0.00549986696097071,0.044788429546389494,-2.116142020409419,0.03766046535622033,0.06701695359245449,0.018563431264709735,0.01747941210531514,0.041009022677517167,0.06791575452150322,0.0638006426355828,0.041561954562487236,0.02752726436813778,0.1178065577323135,0.13345921349967266,0.06316355482522672,0.1281139052332296,0.13981068968859697,0.08029806036861216,0.13247460751470502,0.3454355985321856,0.3709702767968226,0.19769538316285126,0.3545456275407755,0.3158525447878831,0.32866592468045824,0.2445893558177613,0.3240734667001004,0.10717514163607449,0.19825198764680782,0.005634005789616527,0.2821794182336273,0.07039845785265077,-0.09540132866930802,-0.04899892122871502,0
0.035164225659617215,0.053392405723003744,-0.009375295611283996,0.02843393276962339,0.022978038383299836,0.049531903448363626,0.18316533912177907,-0.03678045234464433,0.07821083019800383,0.04683840563834759,0.050761077430898284,0.17665396157887656,-0.03316895240868813,0.07114537132337928,0.035369912528373806,0.0098677050689302,0.044788429546389494,-0.728611815515803,0.0315694238416743,0.03287310474010482,0.008083242595752382,0.00426577837641751,0.031510370789447746,0.046073500426640275,0.037839838616588684,0.041809612054267586,0.02320926219378546,0.04328706175766813,0.036070058581079145,0.03512079131181771,0.13705874091065884,0.13981068968859697,0.08029806036861216,0.13582528661165175,0.3695537039039621,0.3709702767968226,0.19769538316285126,0.36351314701791665,0.33790517917040497,0.32866592468045824,0.2445893558177613,0.3322702540778366,0.11465804545431854,0.19825198764680782,0.005634005789616527,0.2893165798074712,0.07667984155796868,-0.06802943808716463,-0.008225047680299916,0
7.053038246607e-05,0.013926556162067054,-0.009375295611283996,0.00958257215629064,0.00883770683226738,9.934824467064824e-05,0.04777575289372085,-0.03678045234464433,0.026357976219752215,0.014311735579946078,0.00010181365118762074,0.046077364072020226,-0.03316895240868813,0.02397683288541456,0.009903575996653178,1.979207559725348e-05,0.011682346413168624,-0.728611815515803,0.010639269788896418,0.0077948779866176725,0.0009641898840938089,0.00020521958036509737,0.011905845845059155,0.018514722351672855,0.017307202098427205,0.010244508174357174,0.008636004551361336,0.012054624660461184,0.008416346821678456,0.012046449002751137,0.1395366399383763,0.12242168202957622,0.11207610244720116,0.13678468784323067,0.3762349032022244,0.32483070764902,0.27593353955233724,0.36608082031089684,0.34401420154551077,0.2877879754030665,0.34138585134295124,0.33461724335304255,0.11673096001243809,0.1735943213461487,0.007863669522856992,0.2913601660196403,0.07762469450591152,-0.035093013951013954,0.008704818590750032,0
0.0025460077474593616,0.0023574733376900635,-0.0018750590457332315,0.002190319729504325,0.0035350828656365192,0.00358627575498603,0.008087431115367624,-0.00735609016871738,0.006024728476062631,0.006505333777198618,0.0036752720693881027,0.007799929573881305,-0.006633790211004128,0.005480462788425341,0.005659186132028986,0.0007144549064816172,0.001977575781851902,-0.14572235715604406,0.0024318525491969535,0.0038988485329893604,5.835560199981023e-05,4.569351146720091e-05,0.0021686421265354077,0.005972491163855918,0.0028320876896812497,0.0022349390718392178,0.003508376715997086,0.0054793744529055815,0.006011675978746498,0.0038698422660610053,0.12521284841238925,0.12443537254233672,0.11207610244720116,0.12983090191451904,0.3376134320198269,0.33017378498141675,0.27593353955233724,0.3474702017015486,0.3087002674627282,0.29252174401454256,0.34138585134295124,0.31760615304007217,0.10474822962287937,0.17644974068174796,0.007863669522856992,0.2765481555921535,0.06290151627617688,0.0018599194287200987,0.006437034527034085,0
0.0004245651309300081,0.0014843350948263194,-0.0011413402887071845,0.0018119444744704222,0.003535082998366086,0.0005980373142957456,0.005092086361957723,-0.004477620102697536,0.004983963448503803,0.005204267217160297,0.0006128780907678946,0.004911066869171879,-0.004037959258872078,0.0045337190425962645,0.004244389864624192,0.00011914050191585137,0.0012451403325551798,-0.08870056522541812,0.0020117527728435365,0.002626576680706722,2.936430456309389e-05,4.957448620774843e-05,0.0013445581339226389,0.0031568881820331195,0.0022027348828798166,0.0012541143262642372,0.0032385016307642394,0.004383499726909019,0.003005838011944917,0.0028136449440803314,0.11999650736260017,0.12443537254233672,0.23302212085601565,0.12427462458082353,0.3235485271260018,0.33017378498141675,0.5737049843617096,0.3325997758061784,0.29583987895097413,0.29252174401454256,0.7097896284147376,0.30401379680472324,0.10038444030730549,0.17644974068174796,0.016349684811623365,0.264712928185325,0.057216869816614994,0.00020083466801645272,-0.005291659147545402,0
0.00018946393694179773,0.0014843350948263194,-0.0011413402887071845,0.001608838599153472,0.002945902203683812,0.000266876612679835,0.005092086361957723,-0.004477620102697536,0.004425297179741948,0.005204267217160297,0.0002734993702565756,0.004911066869171879,-0.004037959258872078,0.0040255219164913,0.002829593172255474,5.316693929327948e-05,0.0012451403325551798,-0.08870056522541812,0.0017862498318833235,0.0023771412184876287,2.3139459434074484e-05,1.993719326402042e-05,0.0013445581339226389,0.0031568881820331195,0.0022027348828798166,0.0012971565398433658,0.002698751460298548,0.003835562363910737,0.0024046703914985994,0.002391221787004075,0.12498390366573979,0.1235492661106492,0.07011606150246555,0.12983857347778824,0.3369961245898045,0.3278226117702215,0.17262710432814346,0.34749073332843555,0.30813582615002755,0.29043869163575414,0.21357480164079073,0.31762492003361376,0.10455670329633175,0.17519323903841905,0.004919599485175298,0.2765644965143941,0.060363583622704636,-0.001243050362111899,-0.001706510934377311,0
0.001914000403106791,0.0017026196145632784,-0.0013451511081142504,0.0015608680462779398,0.0029459025133861346,0.0026960378449535473,0.005840922409729752,-0.005277195331184422,0.004293348609846588,0.0039032006571219765,0.002762942190319568,0.005633282409766308,-0.00475902360175554,0.003905493398995345,0.002829593278496455,0.0005371024421948531,0.0014282491605039844,-0.1045399560357958,0.0017329894289725802,0.00201953956449047,2.638944188233221e-05,1.3318090021931768e-05,0.0015614223506474128,0.004777993123295099,0.0018093893047854191,0.0017373903796167225,0.0024288763750657024,0.0027396874321834828,0.0036070058129645793,0.0024090667246241333,0.12369490745979313,0.11168247647546417,0.07011606150246555,0.12154075497778077,0.3335205832338814,0.2963355613489739,0.17262710432814346,0.32528304143564746,0.3049579296435632,0.2625423312278084,0.21357480164079073,0.2973259143766455,0.10347837888892883,0.15836609486652495,0.004919599485175298,0.25888961042967457,0.0576752021368191,-0.001861915398146114,-0.0029109430413527012,0
0.0010759337266397432,0.0033615823579623465,-0.0022011563476017093,0.002485790032319292,0.00412426335061647,0.0015155472490884347,0.011532077722369456,-0.008635410498271021,0.006837453816213326,0.005204267510262401,0.0015531567718039003,0.011122121819880072,-0.007787493127129648,0.006219767638694232,0.004244389652142229,0.00030192607654627154,0.002819876582918509,-0.17106538173899435,0.0027599052071872925,0.0024980976101340708,5.2837516811762916e-05,4.590072253947547e-05,0.0028409212342090586,0.005033956783189884,0.002360073084580175,0.002583363340579695,0.003508376918653782,0.004383499932639711,0.004809340918427206,0.0033615403326624407,0.11441879319897681,0.09966494364486267,0.16412783030169048,0.11199970598574718,0.30850924604995406,0.2644485326066591,0.40408590382170073,0.29974805578262453,0.282088559689629,0.23429160484240275,0.4999363633564086,0.27398558613705737,0.0957183402114291,0.14132519638026395,0.011515809247596464,0.23856656358757145,0.049359570604605885,2.5297720872416785e-05,-0.000542329516314858,0
-0.019973921702422473,0.003885465303680593,-0.007540998144792122,0.010085953322151462,0.011194428683700807,-0.028135024806922888,0.013329284574415396,-0.029584274928008577,0.027742584504754343,0.014311734602939065,-0.02883321805376003,0.012855439442705728,-0.026679372997856773,0.025236357561530556,0.016977558396086962,-0.005605036503214007,0.003259337852496542,-0.5860572910858642,0.011198160235312388,0.013060288532814542,0.001953782432811608,0.001077003231530282,0.0059420792744428975,0.023548680095914567,0.0233647231740337,0.010533161129555504,0.014303382253206234,0.028492748224908625,0.02224320078278702,0.019328578095973905,0.11199774658623998,0.09742717197610282,0.08754747434368568,0.10847966572015416,0.3019813388393935,0.2585108837958498,0.21554358107609134,0.29032727010643417,0.276119701490428,0.22903106792369618,0.2666712029518001,0.26537448946581005,0.09369298618638992,0.13815202927680792,0.00614265120545096,0.23106865185234535,0.04759102501856509,0.00807679231983518,0.02584661482565466,0
-0.010055416698979672,0.005806369601896739,-0.007540998144792122,0.01172576325659877,0.01767541454939854,-0.014163938483619269,0.01991904359423896,-0.029584274928008577,0.032253071934656104,0.031225602032852663,-0.01451542799769449,0.019210937935398173,-0.026679372997856773,0.02933937375810311,0.05376227091029989,-0.0028217281759932602,0.0048706959784508355,-0.5860572910858642,0.01301879670019353,0.03625807945432116,0.0024739357366844496,0.0039033536473415476,0.006896281873629714,0.025767033096405136,0.023679399872808423,0.010417341838695356,0.018621384326230204,0.03452006065800456,0.046289904923489694,0.025166103688294975,0.12427738617312756,0.12255684358751182,0.08754747434368568,0.11655272522423739,0.3350911300266487,0.32518934203292393,0.21554358107609134,0.3119334329911326,0.30639397504048194,0.28810571218355946,0.2666712029518001,0.28512366577549664,0.10396565806824952,0.17378598085068195,0.00614265120545096,0.24826478684730874,0.056511724855147306,-0.0009452212372651109,3.7974453324008356e-05,0
0.010510406850784807,0.005806369601896739,-0.0022419186155551744,0.0049744421221071125,0.0053026240551172395,0.01480483211475784,0.01991904359423896,-0.00879532595225602,0.013682780053470256,0.010408534434320594,0.015172225919242355,0.019210937935398173,-0.007931706363903897,0.012446696514738115,0.009903575465448273,0.002949406478104626,0.0048706959784508355,-0.17423326798914837,0.005522988079104092,0.004339663424389996,0.00057874213856418,9.0892802471496e-05,0.004077047365621373,0.012115624447291085,0.011249681938480126,0.0074530865585511535,0.004857752446146359,0.008766999865279422,0.013225687604675657,0.009404282728970838,0.12705940466169544,0.12304019675433774,0.06803503940494551,0.12024641245190176,0.34259233155490243,0.32647185954633734,0.16750358753270664,0.32181895505939945,0.3132527747754633,0.28924197519660877,0.20723597039208583,0.29415955610370315,0.10629298721338516,0.17447137712668956,0.0047735873587064145,0.25613257775903964,0.05801634343630625,-0.006921382550174331,-0.02312610296584138,0
0.002095166661103217,0.0021391886540371966,-0.001630486126724549,0.002627379754638416,0.006480985202049898,0.0029512264473144276,0.007338594505273809,-0.006396600146710765,0.007226912770759141,0.013010668042900743,0.003024463502889907,0.007077713490955168,-0.005768513226960111,0.006574043406720593,0.005659186132028985,0.0005879409056848497,0.0017944668164015935,-0.12671509317916874,0.002917108433055952,0.00433576226970614,8.580674779166674e-05,0.0001020347241325679,0.001930091436026372,0.006655061436136316,0.002517411286280533,0.002270734093991352,0.005667377904501594,0.010958749523003238,0.004809340782997199,0.0050055053138148824,0.11819849319923877,0.12304019675433774,0.06803503940494551,0.11376168992419858,0.31870051240379504,0.32647185954633734,0.16750358753270664,0.3044637044106506,0.2914070474950249,0.28924197519660877,0.20723597039208583,0.2782959385428228,0.0988802911497951,0.17447137712668956,0.0047735873587064145,0.2423197024872962,0.05071422080840805,0.0010892516350131428,0.0032081703167088755,0
0.0009072141123037554,0.0021391886540371966,-0.001630486126724549,0.0029203587895445513,0.006480985202049898,0.001277890838620892,0.007338594505273809,-0.006396600146710765,0.008032785589558883,0.015612802628487906,0.001309602726555699,0.007077713490955168,-0.005768513226960111,0.007307114782996425,0.005659186132028986,0.0002545803619064316,0.0017944668164015935,-0.12671509317916874,0.0032423951039014846,0.005265045332881195,0.00010053683359089263,0.00010390639061501819,0.001930091436026372,0.006655061436136316,0.002674749547055693,0.002217354329704874,0.006477003464185177,0.01315049959218844,0.004809340782997199,0.005586581130565632,0.11474277420571813,0.11313510679179328,0.1434489901345664,0.10732511973009451,0.3093828012879511,0.30018993522934256,0.35317419796683597,0.2872373252464356,0.2828873037857979,0.265957163721651,0.4369482392059978,0.26255011633889364,0.09598937020010742,0.1604259291193256,0.010064906141228623,0.2286093947772652,0.047033830290437346,-0.0022943604875364197,-0.002030029063767193,0
7.19133387534246e-05,0.0014843350948263194,-0.0013859132842394346,0.002162779864945317,0.004713443702866855,0.00010129626018964832,0.005092086361957723,-0.005437110424915638,0.0059489768841828865,0.010408534141218492,0.00010381000827693873,0.004911066869171879,-0.0049032365136495925,0.005411554491211548,0.004244389864624191,2.0180157646860782e-05,0.0012451403325551798,-0.10770783514940999,0.0024012757850240267,0.003427574150942484,5.220546648941818e-05,7.212585540386148e-05,0.001474676699784355,0.004607350363014635,0.002281404057573498,0.0014844375734911575,0.0043180021743523195,0.008766999453818038,0.0036070056775345713,0.00402849492372546,0.10825064499807718,0.10238471067187462,0.047942161207443434,0.10121181092776557,0.29187796811229316,0.2716650961547022,0.11803453142020806,0.27087609990420036,0.26688158194325373,0.24068521284790853,0.14603269708396976,0.24759509051359302,0.09055830581968806,0.14518183438299706,0.003363797488625859,0.2155876545835288,0.041534060937808676,0.0004677036049295794,0.0022660887185485283,0
0.001149230010984035,0.0014406781580957458,-0.0012636267864733096,0.001804643853369867,0.004713443570137289,0.0016187915097301403,0.00494231903993896,-0.004957365263806587,0.004963882243351433,0.007806400630339042,0.0016589631217293157,0.004766623652586651,-0.004470597886260835,0.004515451945909408,0.004244389864624192,0.00032249431324111566,0.001208518539465118,-0.09820420018741406,0.0020036470913784273,0.0027813114367794037,3.4904711065047565e-05,4.488472539185624e-05,0.0013879309837815667,0.003754137202313529,0.002832087778293452,0.0014062325294975937,0.004318002275680668,0.006027312227365246,0.0036070058129645793,0.0033166491599524893,0.10511358808321343,0.10298101649079423,0.047942161207443434,0.10334715578674418,0.2834194707224687,0.2732473194824955,0.11803453142020806,0.2765909851735038,0.25914746902318997,0.2420870041115385,0.14603269708396976,0.2528187980907045,0.08793396524901483,0.14602739786680136,0.003363797488625859,0.22013607621193682,0.03971971196473293,0.0020431771286851205,0.005590778528119643,0
0.0019430422876196944,0.001222393540009242,-0.0009782917525582974,0.0015048038617767874,0.003535082998366086,0.0027369458926260895,0.00419348265477386,-0.0038379603882379466,0.004139137567366611,0.005204267217160297,0.0028048654040643732,0.004044407786593197,-0.003461108206909565,0.003765213570081275,0.004244389864624192,0.00054525210980856,0.001025409629015411,-0.0760290618546178,0.0016707428865334862,0.0022204179066520973,2.4425253091523973e-05,2.225150830621429e-05,0.0011276939253403312,0.0029009243299279704,0.0025960804609742143,0.001037822583942071,0.003508376715997086,0.004931437089907301,0.003005837876514909,0.0027924540785182286,0.10304196961567623,0.10298101649079423,0.06757922037994614,0.10649645917178086,0.27783373228165475,0.2732473194824955,0.16638135224599487,0.28501955700256293,0.2540400923991615,0.2420870041115385,0.20584753733178174,0.2605229587961129,0.08620092930518022,0.14602739786680136,0.0047416054277098895,0.22684429459206823,0.038793714866961905,-0.0022221866758168544,-0.0025401253417919496,0
