gyr_0,gyr_1,gyr_2,gyr_3,gyr_4,gyr_5,gyr_6,gyr_7,gyr_8,gyr_9,gyr_10,gyr_11,gyr_12,gyr_13,gyr_14,gyr_15,gyr_16,gyr_17,gyr_18,gyr_19,gyr_20,gyr_21,gyr_22,gyr_23,gyr_24,gyr_25,gyr_26,gyr_27,gyr_28,gyr_29,gyr_30,gyr_31,gyr_32,gyr_33,gyr_34,gyr_35,gyr_36,gyr_37,gyr_38,gyr_39,gyr_40,gyr_41,gyr_42,gyr_43
0.0018357232480885033,0.0018496920027948013,-0.0007780495309015413,0.001478841573081512,0.0024613417939934705,0.0032032988953300734,-0.001748008043239508,0.0023681458607434083,0.002408441852236879,0.0028034503372792153,-0.0014381720813436364,0.00197441707769822,0.00045144367201745443,0.0012952581821937187,-0.01749445778747285,0.0016273542521560412,0.0001595066978830728,6.247123365319567e-05,0.0013439699694626688,0.0010402895335919096,0.004151901131761998,0.002917775184107013,0.0018532146168657958,0.001311241228645555,0.0023517636445470522,0.0022846443120087758,0.17710488493711593,0.15670971495667696,0.041045309246439,0.17703589295482539,0.2816194880213648,0.24615915782971112,0.07197224851953649,0.27469101406760743,0.23717901714624645,0.21187936560354081,0.043992612959955345,0.23224164766113653,0.11817831888038077,0.200620696607963,0.0022320127953069082,0.38945462193338676,0.16273678225766672,3
0.0038715083049506607,0.0030132078207950217,-0.00015560992565560587,0.0014763530268805682,0.005190926903982023,0.005218277026212247,-0.0003496016524021557,0.002364160822391563,0.005079361849687861,0.00456691085258333,-0.0002876344522675014,0.0019710945932568703,0.0009520868285853587,0.002110017277815862,-0.003498891995396989,0.0016246157936791444,0.00012569525349656624,4.386955970604035e-05,0.0015630954997346458,0.0015604343437868732,0.002710947060901454,0.002803656063463781,0.0014874486079867284,0.0011801170988884687,0.0027667807705121323,0.0021555772622253414,0.15908772268351556,0.15670971495667696,0.041045309246439,0.16529233904809523,0.2529698885975071,0.24615915782971112,0.07197224851953649,0.2564695750274436,0.21305041766356878,0.21187936560354081,0.043992612959955345,0.21683605807602158,0.10615585012192973,0.200620696607963,0.0022320127953069082,0.36362041808599527,0.13701283826704125,3
0.002989986037382216,0.0030132078207950217,-0.0011670744424170437,0.002048025491814743,0.00400897989657696,0.005218277026212247,-0.0026220123930161673,0.0032796096481328366,0.003922817623807773,0.00456691085258333,-0.00215725839200626,0.0027343405677826746,0.0007353016188046165,0.002110017277815862,-0.026241689965477415,0.002253698471354096,0.00031862793345291765,0.00023095853790975262,0.0021328219354848927,0.003727704351908339,0.0042984385827205054,0.0029834375665857378,0.003023665928776615,0.0031469789960124014,0.004371513609098561,0.003862567802348843,0.15605283867747316,0.15222032313132197,0.175650103582958,0.14765229609351557,0.248144033679449,0.23910723439789014,0.3079994557149491,0.22909907288511197,0.20898609834249765,0.20580948351508888,0.18826285305601737,0.19369525554040137,0.10413073664209323,0.1948733508508872,0.009551719450820308,0.32481474910497365,0.1296820409344035,3
0.02255696703440892,0.010143472190283014,-0.0011670744424170437,0.008360313646702875,0.03024443132445795,0.017566477669174154,-0.0026220123930161673,0.013387804696145622,0.029594408373793624,0.015373759788151028,-0.00215725839200626,0.011161943469419768,0.005547241414627049,0.007103028682865558,-0.026241689965477415,0.009199898224372003,0.0024997622674644187,0.0016683277283804224,0.005624222305651739,0.015777724755556912,0.009402834457013185,0.007397669102099933,0.015142714335374532,0.011047207929572919,0.012727191045719316,0.010778542103091608,0.15658360784765807,0.15222032313132197,0.08202044132744331,0.1484296314020121,0.2489880247529763,0.23910723439789014,0.14382144257843443,0.23030519566958005,0.20969690488044654,0.20580948351508888,0.08791000960568926,0.19471499018187594,0.10448490760845737,0.1948733508508872,0.004460209409567447,0.32652477989948175,0.1209411844499704,3
0.05577660211577334,0.07798539900781849,-0.014938552317629831,0.04014832980377334,0.07478539156566741,0.13505521033564913,-0.033561757405487835,0.06429160687067494,0.07317808011151583,0.11819707974137618,-0.027612906409714456,0.05360246117537384,0.013716661320283754,0.05460975449096142,-0.33589361929684325,0.0441802262070519,0.028045677571187314,0.006213951841299883,0.046600697991317566,0.03600557788259704,0.025228904928043024,0.052045348097422596,0.02179965646713094,0.015800457990201945,0.02254926329006214,0.027146710849039607,0.15087617412288734,0.1471773859802944,0.08202044132744331,0.15304482829172927,0.23991247291793508,0.23118580360192265,0.14382144257843443,0.23746619049723103,0.2020535046334736,0.19899118048496955,0.08791000960568926,0.2007693609202548,0.10067645860404913,0.18841735311986574,0.004460209409567447,0.3366775784638474,0.1055156974041201,3
0.01725532909994118,0.07798539900781849,-0.0194771759607224,0.044446272402914704,0.02313598344795236,0.13505521033564913,-0.043758474090311285,0.07117412570239862,0.022638737523040645,0.11819707974137618,-0.03600224610079883,0.05934068994928432,0.004243455073556667,0.05460975449096142,-0.43794465407518945,0.04890978973268438,0.03130673458786606,0.05019306609153314,0.04915716322419612,0.035976681195227796,0.025228904928043024,0.05266137692269659,0.01055844693815096,0.021307671331688375,0.023600639309697486,0.02835422236916389,0.14137974140142592,0.1453175152541989,0.15505401481756056,0.14667581784769254,0.22481192658350233,0.22826432415354023,0.27188456594146726,0.2275839575314784,0.1893358736089459,0.1964765423232024,0.16618783941426674,0.19241427848580456,0.09433969124282456,0.18603633570321618,0.008431719760194703,0.3226666312306496,0.08981919509085617,3
-0.011849753852783468,0.018974260333243065,-0.0194771759607224,0.016906061642202336,-0.015888176192550427,0.032859647483660284,-0.043758474090311285,0.027072555051336548,-0.015546702449547542,0.02875797508476064,-0.03600224610079883,0.022571462305748462,-0.002914108320725281,0.013286842301622493,-0.43794465407518945,0.01860385304378624,0.006426945879695741,0.0006871382107791008,0.020261809456664715,0.016240074682897846,0.016021452669149026,0.018491292049884388,0.007924931513817998,0.010916083558577247,0.011537476060276185,0.014156977262800822,0.13399792292200957,0.13953388482848053,0.22261337487448005,0.14085148913579776,0.21307388817999912,0.21917941454735074,0.39034874957432186,0.21854685927173903,0.17945013583089633,0.1886567849723239,0.23859837385467125,0.18477372789465596,0.08941396094189409,0.17863209809579403,0.012105546535001455,0.3098539089140199,0.08213729960735532,3
0.01720375093175625,0.04665997003663063,-0.01696148068899259,0.025633970249037647,0.023066827325893446,0.08080579374762777,-0.03810657739907122,0.041049008659653226,0.02257106772638276,0.07071929193562164,-0.03135215306523366,0.034224185707361326,0.004230770897079856,0.03267393051358952,-0.38137920034832185,0.02820826195566627,0.025803686595606924,0.005580826297051938,0.032401362383520975,0.04765104054017043,0.02840388657785135,0.03202642494938266,0.012240970856954466,0.016947793473247624,0.04601156282366754,0.030516488965629036,0.13083672624001644,0.13953388482848053,0.22261337487448005,0.13192085942553555,0.20804717990239374,0.21917941454735074,0.39034874957432186,0.20468998714016395,0.1752166584634746,0.1886567849723239,0.23859837385467125,0.17305822702110127,0.08730456170278877,0.17863209809579403,0.012105546535001455,0.29020775151968436,0.07637863246626904,3
0.0007385089914359841,0.04665997003663063,-0.028943444263363524,0.02979342029378329,0.0009901944902392598,0.08080579374762777,-0.06502590305888406,0.047709752167092105,0.0009689129148850431,0.07071929193562164,-0.05350000459387539,0.03977751160221414,0.00018161518151438364,0.03267393051358952,-0.6507938682294029,0.032785424810807595,0.03091237437075552,0.04970893969196803,0.03915042899672546,0.04765104054017043,0.025912746243583622,0.03202642494938266,0.022238575896784442,0.04235309478295178,0.038900934978161265,0.038475493028258,0.12931836021186993,0.10749319116708086,0.23776893920629788,0.1220485140039189,0.20563278312487135,0.1688499874907683,0.4169237727028917,0.18937193762021962,0.1731832613476813,0.14533616602823657,0.25484220020365195,0.16010735175660798,0.08629138838057834,0.13761341406634892,0.012929694632062002,0.26848994904698126,0.06904686534186,3
-0.005039837933325582,0.012589838790592313,-0.028943444263363524,0.01631724183162763,-0.006757425855539352,0.021803098369540842,-0.06502590305888406,0.026129647289938805,-0.0066121931068593995,0.019081548576978132,-0.05350000459387539,0.021785322728090237,-0.0012394041124458581,0.008816111915592048,-0.6507938682294029,0.017955900998121343,0.006359719209356831,0.0023656200040949433,0.02246767185337526,0.02852127184042599,0.01602145340274365,0.021905274145103105,0.012874965200077745,0.01209620085439517,0.009047373013614418,0.015748673184811462,0.12656148100791098,0.14321783266016724,0.14243181995263957,0.12831353471543622,0.20124899150765344,0.22496614893064848,0.2497517628914104,0.19909281887021785,0.169491246301241,0.19363766653228406,0.1526592939216833,0.1683260169571456,0.08445178158601796,0.18334830972609853,0.007745334373883962,0.2822721331673021,0.06349147052929335,3
-0.00286182146120022,0.004713731370237276,-0.008921635374049181,0.008317855831849292,-0.003837136549168965,0.008163245809761372,-0.02004382725431085,0.013319814790849538,-0.00375466758835317,0.007144276874078753,-0.016491041258026296,0.011105257590246121,-0.00070378320394856,0.003300819334644853,-0.2006031328952489,0.009153176583057,0.001063083499412364,0.0005453205105165019,0.00733340160193265,0.006732985118231891,0.0024911406093657096,0.007009097221662417,0.01007075843680022,0.009965433979696247,0.0038734929125048214,0.007008446166705611,0.12619078257273064,0.14321783266016724,0.14243181995263957,0.12670650308477935,0.20065953343842585,0.22496614893064848,0.2497517628914104,0.19659932932470234,0.16899480663191768,0.19363766653228406,0.1526592939216833,0.1662178587327422,0.08420442241296774,0.18334830972609853,0.007745334373883962,0.2787368845479039,0.06037941685207474,3
0.007440579233159283,0.021002954390448997,-0.008921635374049181,0.01855109676846111,0.00997634510385189,0.036372942357937456,-0.02004382725431085,0.02970683528522912,0.009761930317484019,0.03183272646516181,-0.016491041258026296,0.02476776615994079,0.0018297978273423808,0.014707447771502584,-0.2006031328952489,0.020414090838281693,0.005739087471041419,0.0019601340131900177,0.015309571395280915,0.007282026843640889,0.01189397561657486,0.016146783782294394,0.012460430004142636,0.008129695621541031,0.007027622997121607,0.013763611321132147,0.12208064245614808,0.12270226056906296,0.14929118383874157,0.11963397311286145,0.1941238833588753,0.19274034882797408,0.26177954027596745,0.1856255070246933,0.1634905033851126,0.1658995878760975,0.16001120199919308,0.1569398756842419,0.08146181342444095,0.15708415395652123,0.008118341381079898,0.263178291087827,0.05476727151898727,3
0.05210671895325527,0.021002954390448997,-0.0045386226693276905,0.017560780391091022,0.06986480409891045,0.036372942357937456,-0.010196714497110756,0.028120990207173478,0.06836324747776698,0.03183272646516181,-0.008389337891145671,0.02344558425526968,0.012814158433485694,0.014707447771502584,-0.10205101288322535,0.019324321929273518,0.008515478839961751,0.014340758823876969,0.012840756953718072,0.007282026843640889,0.010892634824753045,0.015219325408287217,0.02928566875454666,0.00816247733092531,0.015908989274620856,0.02007110790664908,0.11217308222680575,0.12270226056906296,0.20758644991803307,0.10829916525195754,0.1783695915429329,0.19274034882797408,0.36399929339270826,0.16803828324986433,0.15022229004166351,0.1658995878760975,0.22249242397333083,0.1420704929302574,0.07485070943075083,0.15708415395652123,0.011288393749636189,0.23824327233836726,0.04606308513499723,3
0.00889415343802591,0.012291501659857419,-0.022978398216832164,0.02480779055038159,0.011925300614893374,0.021286437758003856,-0.05162450886287582,0.03972600417478084,0.01166899825595355,0.01862937960586406,-0.04247401929688504,0.033121144424260895,0.0021872628631412878,0.008607199507984347,-0.5166696998869887,0.027299113152896695,0.014823947936054049,0.0017361211359963034,0.018961663785877093,0.018494035501759935,0.031920792645102405,0.030637647187624458,0.024798937290589254,0.011342236638122847,0.024707352365857076,0.023828743103817145,0.10646643949113699,0.11552921536074048,0.1467784472394323,0.10273729695187314,0.16929529748204064,0.18147295058120144,0.2573734995782643,0.15940842171183986,0.1425799490879893,0.15620127230832911,0.15731803557620364,0.13477424674804703,0.07104278823652894,0.14790117939178601,0.007981700670025179,0.2260079268392182,0.04111196769011446,3
-0.03803831125327471,0.009606464458840978,-0.022978398216832164,0.021171148676202196,-0.051001851917551876,0.016636487016507204,-0.05162450886287582,0.03390246055922047,-0.04990570387240803,0.014559854281959718,-0.04247401929688504,0.028265825265975042,-0.009354435603189189,0.006726985721658711,-0.5166696998869887,0.023297261483834673,0.023479430968693846,0.04546956954696082,0.017646910308059875,0.022250636975027598,0.03157886969484892,0.030637647187624458,0.02031220845058699,0.02324175158835334,0.023628307672135702,0.02831539733263627,0.10858425534909702,0.11552921536074048,0.10349921809510246,0.10924620781973966,0.17266289639301366,0.18147295058120144,0.1814841106834805,0.1695077258525327,0.14541612994130707,0.15620127230832911,0.11093109363552607,0.1433128552708878,0.07245596166695574,0.14790117939178601,0.005628209004481335,0.240326635768429,0.04083376871989961,3
-0.012725024220665826,0.014588698798680053,-0.019995873246036727,0.014934897049915678,-0.017061740639019222,0.02526472660070168,-0.044923807389446305,0.023916026755786447,-0.016695044275160793,0.022111082550948156,-0.03696102304851246,0.019939739540574136,-0.00312935605444349,0.010215825909394002,-0.4496075719255398,0.016434734228528054,0.01332967202662376,0.0022791186387164527,0.018406544411208137,0.022250636975027598,0.03179867628393365,0.030344832312513025,0.015752324719443236,0.020127553937405722,0.009960411023161921,0.019673806962252863,0.10753001518693757,0.10801505170223265,0.08549249849239113,0.1081166298116492,0.17098651928560454,0.16966972447946127,0.14990963549834382,0.16775505907218657,0.14400429059206574,0.14604174754979093,0.09163138166589957,0.141831036791131,0.0717524896531577,0.13828150298555406,0.004649017245602278,0.237841719468448,0.03932472567523571,3
-0.000629100700862286,0.014648366896916447,-0.010140579058115218,0.01413684303937933,-0.0008434996120876474,0.025368059886934358,-0.022782371883384167,0.02263806139688511,-0.0008253708497759542,0.02220151736381045,-0.018744176444834566,0.01887424916215233,-0.0001547093390911462,0.010257608861550282,-0.22801110369820088,0.015556535636375731,0.003195166326731468,0.002614083079600453,0.01288458141694054,0.010836349660866003,0.008108418671575027,0.008336720225687122,0.018190764845777068,0.012096200903627537,0.007110626339208542,0.012428213235957313,0.09741050666832476,0.09901105939136204,0.024312004206871293,0.10138329474496112,0.15489520249865388,0.1555262799268256,0.04263068401505015,0.15730753565388467,0.13045223591384575,0.1338679000046414,0.026057754491068588,0.13299802104476377,0.06499995707874576,0.12675453919674884,0.001322068354838866,0.22302930816032435,0.0334019123525656,3
-0.007351489698195279,0.024702337275889573,-0.027698566688796653,0.027779961021321797,-0.009856893658192705,0.04277953820872213,-0.06222909395256669,0.04448549520228449,-0.009645046160339388,0.03743962544198777,-0.05119893235962014,0.03708932076070695,-0.0018078888021969203,0.017297963351498788,-0.6228027734290543,0.030569763871714818,0.017138915165311856,0.020365025919673294,0.02769746883420557,0.024591288723977575,0.024422946059242417,0.022227136240557898,0.030846270624002806,0.022651692374272194,0.014636270323795175,0.02616060708099908,0.09052760745739172,0.0972433416809282,0.024312004206871293,0.09564500268588964,0.14395050973891513,0.1527495541635163,0.04263068401505015,0.14840393289619608,0.12123465125746874,0.13147785732505124,0.026057754491068588,0.12547033623285034,0.060407144982907855,0.12449149661147253,0.001322068354838866,0.21040585464980208,0.028272160199989554,3
-0.07415024665561941,0.024702337275889573,-0.03197783876793742,0.039964053977122466,-0.09942081483058143,0.04277953820872213,-0.07184313742468454,0.06399651641334554,-0.09728403101341095,0.03743962544198777,-0.059108878177031594,0.053356432563675886,-0.018235134117339957,0.017297963351498788,-0.7190222835968626,0.0439774444787529,0.04125418963111589,0.01507533116958284,0.030107849414891273,0.0471019996827416,0.025106788383475617,0.02968412050170833,0.061034164996651034,0.034420083076587914,0.041142030616403806,0.045975023649758535,0.08719330505239972,0.08669020353494232,0.06404604944899332,0.09362528487202229,0.1386485411538269,0.1361727159043526,0.11230365350548267,0.1452701145209404,0.11676935055407389,0.11720948719805456,0.06864494668823012,0.1228208023723761,0.05818223598053519,0.11098130723468083,0.0034827756078220852,0.20596275317199866,0.026497033704836352,3
-0.02549928238269326,0.05382006901531134,-0.03197783876793742,0.04762479177389462,-0.034189494255584235,0.09320566200364375,-0.07184313742468454,0.07626405394670283,-0.0334546827559293,0.08157135912648672,-0.059108878177031594,0.06358436489194937,-0.006270819789769335,0.03768783378691298,-0.7190222835968626,0.05240751194179583,0.04061946511060116,0.06095494616775532,0.04436561800597876,0.0471019996827416,0.023690258987848527,0.031918684119195864,0.0639115198467314,0.0424514355688101,0.03610649006284457,0.04611537089592425,0.08625032852290494,0.08262404706983065,0.06404604944899332,0.09352013569118278,0.1371490874964827,0.12978560932750485,0.11230365350548267,0.1451069637912714,0.11550651555922345,0.11171184046625639,0.06864494668823012,0.12268286413510228,0.05755300781983867,0.1057757898691927,0.0034827756078220852,0.20573143943224248,0.02554847212675767,3
0.035374988480037346,0.05382006901531134,-0.017557985683151676,0.02995717781866256,0.04743086284853526,0.09320566200364375,-0.03944671769375712,0.04797198560153658,0.04641146363779766,0.08157135912648672,-0.03245475231490817,0.03999614601147645,0.008699467478898146,0.03768783378691298,-0.3947916259406116,0.032965627686683964,0.015291449147990362,0.008275400875235575,0.03624336421862732,0.029590457952889622,0.023690258987848527,0.033108307443279084,0.03326032536303015,0.016849450595013832,0.016877362222264033,0.023424752671163007,0.0892153661974501,0.09145087998397791,0.07830214776402629,0.09351627843646992,0.14186387778680107,0.14365077242253535,0.13730147834066808,0.14510097882861264,0.1194772966119308,0.12364615965415746,0.08392471987075835,0.12267780405844206,0.05953151432980398,0.11707595315880036,0.004258011424886064,0.20572295400224958,0.025330260733662575,3
-0.0054462134411694795,0.0025955355017214586,-0.008428870421211886,0.005492517578237003,-0.007302295035876323,0.0044949515880978235,-0.018936754932079566,0.008795453823264566,-0.007145351785235559,0.003933873783703884,-0.015580198477857724,0.007333118505339092,-0.0013393405553002126,0.0018175396718477107,-0.1895233040101017,0.006044103708391705,0.0008456729246832603,0.00033196238933768095,0.006018648124115429,0.0057504896103635905,0.005641700344090333,0.007379481686903958,0.005218262372073659,0.007867447686960462,0.0026837773037660757,0.0058503841303031165,0.08915504867206056,0.09145087998397791,0.030079884993303305,0.08980779570843081,0.14176796518323312,0.14365077242253535,0.05274456443192531,0.13934685256520452,0.11939651932905875,0.12364615965415746,0.032239804320762115,0.11781289149914288,0.05949126572936537,0.11707595315880036,0.0016357213386627859,0.1975648019197026,0.02479165417903271,3
-0.0008072805926058652,0.001969026967103662,-0.0017117091237857714,0.002423306970068096,-0.001082403605298153,0.0034099633339324145,-0.00384561804516095,0.0038805673812100086,-0.001059140242275135,0.0029843180954980913,-0.0031639788669461924,0.0032353828518883916,-0.00019852759148412117,0.0013788232236759221,-0.03848781063565962,0.0026666675956386054,0.00018169532175574726,0.00017312208958168043,0.001928304793643404,0.003236456218232864,0.0023201798678335866,0.0016707633287512582,0.003121203669330792,0.005933366839507128,0.002462434860823973,0.0033444632529802394,0.08434356572903116,0.07594921125398485,0.030079884993303305,0.0836580098699606,0.13411709003362568,0.11930079692430173,0.05274456443192531,0.12980477112582628,0.1129529771543252,0.10268712889326824,0.032239804320762115,0.10974539528664382,0.056280665605429,0.09723062589203299,0.0016357213386627859,0.1840361186752045,0.022112549303465838,3
